win,kills,assists,deaths,damage,heal,mitig,hero_ana,hero_ashe,hero_baptiste,hero_bastion,hero_brigitte,hero_cassidy,hero_doomfist,hero_dva,hero_echo,hero_freja,hero_genji,hero_hanzo,hero_hazard,hero_illari,hero_junker_queen,hero_junkrat,hero_juno,hero_kiriko,hero_lifeweaver,hero_lucio,hero_mauga,hero_mei,hero_mercy,hero_moira,hero_orisa,hero_pharah,hero_ramattra,hero_reaper,hero_reinhardt,hero_roadhog,hero_sigma,hero_sojourn,hero_soldier,hero_sombra,hero_symmetra,hero_torbjorn,hero_tracer,hero_venture,hero_widowmaker,hero_winston,hero_wrecking_ball,hero_wuyang,hero_zarya,hero_zenyatta,hero_unknown,role_tank,role_damage,role_support,role_unknown,match_total_kills,match_total_deaths,match_total_damage,match_total_heal,kill_share_match,death_share_match,damage_share_match,heal_share_match,kp_share_match,team_total_kills,team_total_deaths,team_total_damage,team_total_heal,kill_share_team,death_share_team,damage_share_team,heal_share_team,kp_share_team,kills_per_death,damage_per_kill,damage_per_death,heal_per_death,mitig_per_death,kda
1,18,4,6,8386,382,3888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,55,68689,38535,0.16981132075471697,0.10909090909090909,0.12208650584518628,0.009913066043856235,0.20754716981132076,70,20,39088,15186,0.2571428571428571,0.3,0.21454154727793695,0.02515474779402081,0.3142857142857143,3.0,465.8888888888889,1397.6666666666667,63.666666666666664,648.0,3.6666666666666665
1,7,2,5,10034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,55,68689,38535,0.0660377358490566,0.09090909090909091,0.14607870255790592,0.0,0.08490566037735849,70,20,39088,15186,0.1,0.25,0.25670282439623415,0.0,0.12857142857142856,1.4,1433.4285714285713,2006.8,0.0,0.0,1.8
1,20,0,0,9585,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,55,68689,38535,0.18867924528301888,0.0,0.13954199362343314,0.046036071104190994,0.18867924528301888,70,20,39088,15186,0.2857142857142857,0.0,0.24521592304543594,0.11681812195443171,0.2857142857142857,20.0,479.25,9585.0,1774.0,0.0,20.0
1,9,15,7,5393,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,106,55,68689,38535,0.08490566037735849,0.12727272727272726,0.07851329907263171,0.10943298300246529,0.22641509433962265,70,20,39088,15186,0.12857142857142856,0.35,0.1379707327056897,0.2776899776109575,0.34285714285714286,1.2857142857142858,599.2222222222222,770.4285714285714,602.4285714285714,0.0,3.4285714285714284
1,16,7,2,5690,8813,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,55,68689,38535,0.1509433962264151,0.03636363636363636,0.08283713549476626,0.22870118074477747,0.2169811320754717,70,20,39088,15186,0.22857142857142856,0.1,0.14556897257470322,0.58033715264059,0.32857142857142857,8.0,355.625,2845.0,4406.5,70.0,11.5
0,7,1,7,8429,7206,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,55,68689,38535,0.0660377358490566,0.12727272727272726,0.12271251583222932,0.18699883223043987,0.07547169811320754,36,35,29601,23349,0.19444444444444445,0.2,0.2847538934495456,0.308621354233586,0.2222222222222222,1.0,1204.142857142857,1204.142857142857,1029.4285714285713,284.14285714285717,1.1428571428571428
0,12,3,8,7714,0,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,55,68689,38535,0.11320754716981132,0.14545454545454545,0.11230328000116467,0.0,0.14150943396226415,36,35,29601,23349,0.3333333333333333,0.22857142857142856,0.26059930407756493,0.0,0.4166666666666667,1.5,642.8333333333334,964.25,0.0,27.0,1.875
0,10,1,11,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,55,68689,38535,0.09433962264150944,0.2,0.08324476990493383,0.0,0.10377358490566038,36,35,29601,23349,0.2777777777777778,0.3142857142857143,0.19316914969088883,0.0,0.3055555555555556,0.9090909090909091,571.8,519.8181818181819,0.0,0.0,1.0
0,0,6,4,4210,9287,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,106,55,68689,38535,0.0,0.07272727272727272,0.06129074524305202,0.24100168677825354,0.05660377358490566,36,35,29601,23349,0.0,0.11428571428571428,0.14222492483362048,0.3977472268619641,0.16666666666666666,0.0,4210.0,1052.5,2321.75,136.75,1.5
0,7,16,5,3530,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,55,68689,38535,0.0660377358490566,0.09090909090909091,0.05139105242469682,0.17791618009601662,0.2169811320754717,36,35,29601,23349,0.19444444444444445,0.14285714285714285,0.11925272794838013,0.2936314189044499,0.6388888888888888,1.4,504.2857142857143,706.0,1371.2,0.0,4.6
1,28,10,5,8993,204,4904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165,53,69488,34529,0.1696969696969697,0.09433962264150944,0.12941802901220353,0.005908077268383098,0.23030303030303031,104,27,38470,15893,0.2692307692307692,0.18518518518518517,0.23376657135430207,0.012835839677845592,0.36538461538461536,5.6,321.17857142857144,1798.6,40.8,980.8,7.6
1,20,0,6,11275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165,53,69488,34529,0.12121212121212122,0.11320754716981132,0.1622582316371172,0.0,0.12121212121212122,104,27,38470,15893,0.19230769230769232,0.2222222222222222,0.2930855211853392,0.0,0.19230769230769232,3.3333333333333335,563.75,1879.1666666666667,0.0,0.0,3.3333333333333335
1,30,0,7,10372,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165,53,69488,34529,0.18181818181818182,0.1320754716981132,0.14926318213216672,0.06394624808132295,0.18181818181818182,104,27,38470,15893,0.28846153846153844,0.25925925925925924,0.26961268520925397,0.1389290882778582,0.28846153846153844,4.285714285714286,345.73333333333335,1481.7142857142858,315.42857142857144,0.0,4.285714285714286
1,16,16,4,4935,7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,53,69488,34529,0.09696969696969697,0.07547169811320754,0.07101945659682248,0.20802803440586173,0.19393939393939394,104,27,38470,15893,0.15384615384615385,0.14814814814814814,0.12828177800883805,0.4519599823821808,0.3076923076923077,4.0,308.4375,1233.75,1795.75,0.0,8.0
1,10,15,5,2895,6298,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,53,69488,34529,0.06060606060606061,0.09433962264150944,0.04166186967533963,0.182397405079788,0.15151515151515152,104,27,38470,15893,0.09615384615384616,0.18518518518518517,0.0752534442422667,0.3962750896621154,0.2403846153846154,2.0,289.5,579.0,1259.6,52.2,5.0
0,18,5,0,9568,2359,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165,53,69488,34529,0.10909090909090909,0.0,0.137692839051347,0.06831938370644965,0.1393939393939394,61,26,31018,18636,0.29508196721311475,0.0,0.30846605196982396,0.1265829577162481,0.3770491803278688,18.0,531.5555555555555,9568.0,2359.0,3177.0,23.0
0,8,2,11,4275,73,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165,53,69488,34529,0.048484848484848485,0.20754716981132076,0.061521413769283904,0.0021141649048625794,0.06060606060606061,61,26,31018,18636,0.13114754098360656,0.4230769230769231,0.13782319943258753,0.003917149602919081,0.16393442622950818,0.7272727272727273,534.375,388.6363636363636,6.636363636363637,15.363636363636363,0.9090909090909091
0,21,0,8,9814,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165,53,69488,34529,0.12727272727272726,0.1509433962264151,0.14123301865070229,0.05265139448000232,0.12727272727272726,61,26,31018,18636,0.3442622950819672,0.3076923076923077,0.3163969308143659,0.09755312298776561,0.3442622950819672,2.625,467.3333333333333,1226.75,227.25,0.0,2.625
0,6,11,7,3612,4669,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,53,69488,34529,0.03636363636363636,0.1320754716981132,0.05198019801980198,0.13521967042196414,0.10303030303030303,61,26,31018,18636,0.09836065573770492,0.2692307692307692,0.11644851376620027,0.2505365958360163,0.2786885245901639,0.8571428571428571,602.0,516.0,667.0,47.142857142857146,2.4285714285714284
0,8,14,0,3749,9717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,53,69488,34529,0.048484848484848485,0.0,0.05395176145521529,0.2814156216513655,0.13333333333333333,61,26,31018,18636,0.13114754098360656,0.0,0.12086530401702238,0.5214101738570509,0.36065573770491804,8.0,468.625,3749.0,9717.0,0.0,22.0
1,27,3,6,17417,0,7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,150,63,69039,38809,0.18,0.09523809523809523,0.252277698112661,0.0,0.2,88,27,39392,17640,0.3068181818181818,0.2222222222222222,0.442145613322502,0.0,0.3409090909090909,4.5,645.074074074074,2902.8333333333335,0.0,1317.8333333333333,5.0
1,18,0,8,7290,134,2473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,63,69039,38809,0.12,0.12698412698412698,0.10559249120062573,0.0034528073385039553,0.12,88,27,39392,17640,0.20454545454545456,0.2962962962962963,0.1850629569455727,0.007596371882086168,0.20454545454545456,2.25,405.0,911.25,16.75,309.125,2.25
1,19,10,3,8191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,150,63,69039,38809,0.12666666666666668,0.047619047619047616,0.11864308579208853,0.0,0.19333333333333333,88,27,39392,17640,0.2159090909090909,0.1111111111111111,0.20793562144597888,0.0,0.32954545454545453,6.333333333333333,431.10526315789474,2730.3333333333335,0.0,0.0,9.666666666666666
1,12,29,3,2892,10515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,63,69039,38809,0.08,0.047619047619047616,0.041889366879589794,0.27094230719678425,0.2733333333333333,88,27,39392,17640,0.13636363636363635,0.1111111111111111,0.07341592201462226,0.5960884353741497,0.4659090909090909,4.0,241.0,964.0,3505.0,0.0,13.666666666666666
1,12,21,7,3602,6991,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,63,69039,38809,0.08,0.1111111111111111,0.05217340923246281,0.18013862763791905,0.22,88,27,39392,17640,0.13636363636363635,0.25925925925925924,0.09143988627132413,0.3963151927437642,0.375,1.7142857142857142,300.1666666666667,514.5714285714286,998.7142857142857,44.42857142857143,4.714285714285714
0,20,3,8,12769,0,5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,63,69039,38809,0.13333333333333333,0.12698412698412698,0.1849534321180782,0.0,0.15333333333333332,62,36,29647,21169,0.3225806451612903,0.2222222222222222,0.43070125139137183,0.0,0.3709677419354839,2.5,638.45,1596.125,0.0,712.375,2.875
0,19,0,0,7181,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,63,69039,38809,0.12666666666666668,0.0,0.10401367343095931,0.0114148779922183,0.12666666666666668,62,36,29647,21169,0.3064516129032258,0.0,0.24221675043006038,0.02092682696395673,0.3064516129032258,19.0,377.94736842105266,7181.0,443.0,0.0,19.0
0,12,5,12,6289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,63,69039,38809,0.08,0.19047619047619047,0.0910934399397442,0.0,0.11333333333333333,62,36,29647,21169,0.1935483870967742,0.3333333333333333,0.21212938914561338,0.0,0.27419354838709675,1.0,524.0833333333334,524.0833333333334,0.0,0.0,1.4166666666666667
0,5,19,6,703,9857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,63,69039,38809,0.03333333333333333,0.09523809523809523,0.010182650386013702,0.2539874771315932,0.16,62,36,29647,21169,0.08064516129032258,0.16666666666666666,0.023712348635612373,0.46563370966980017,0.3870967741935484,0.8333333333333334,140.6,117.16666666666667,1642.8333333333333,0.0,4.0
0,6,17,10,2705,10869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,63,69039,38809,0.04,0.15873015873015872,0.03918075290777676,0.28006390270298126,0.15333333333333332,62,36,29647,21169,0.0967741935483871,0.2777777777777778,0.09124026039734205,0.5134394633662431,0.3709677419354839,0.6,450.8333333333333,270.5,1086.9,0.0,2.3
1,11,2,6,7454,1704,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,47,51884,27477,0.10377358490566038,0.1276595744680851,0.14366664096831394,0.06201550387596899,0.12264150943396226,76,16,31621,13140,0.14473684210526316,0.375,0.23572942032193794,0.12968036529680366,0.17105263157894737,1.8333333333333333,677.6363636363636,1242.3333333333333,284.0,429.8333333333333,2.1666666666666665
1,19,7,3,5456,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,47,51884,27477,0.1792452830188679,0.06382978723404255,0.10515765939403285,0.03744950322087564,0.24528301886792453,76,16,31621,13140,0.25,0.1875,0.17254356282217514,0.07831050228310503,0.34210526315789475,6.333333333333333,287.1578947368421,1818.6666666666667,343.0,0.0,8.666666666666666
1,21,0,3,9684,114,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,47,51884,27477,0.19811320754716982,0.06382978723404255,0.18664713591858761,0.004148924555082432,0.19811320754716982,76,16,31621,13140,0.27631578947368424,0.1875,0.30625217418803957,0.008675799086757991,0.27631578947368424,7.0,461.14285714285717,3228.0,38.0,99.33333333333333,7.0
1,6,17,3,2327,5140,2624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,47,51884,27477,0.05660377358490566,0.06382978723404255,0.04485005011178783,0.1870655457291553,0.2169811320754717,76,16,31621,13140,0.07894736842105263,0.1875,0.07359033553651055,0.3911719939117199,0.3026315789473684,2.0,387.8333333333333,775.6666666666666,1713.3333333333333,874.6666666666666,7.666666666666667
1,19,11,1,6700,5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,47,51884,27477,0.1792452830188679,0.02127659574468085,0.129134222496338,0.18753866870473487,0.2830188679245283,76,16,31621,13140,0.25,0.0625,0.21188450713133677,0.3921613394216134,0.39473684210526316,19.0,352.63157894736844,6700.0,5153.0,0.0,30.0
0,5,2,8,6153,1854,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,47,51884,27477,0.04716981132075472,0.1702127659574468,0.11859147328656233,0.0674746151326564,0.0660377358490566,30,31,20263,14337,0.16666666666666666,0.25806451612903225,0.3036569116122983,0.1293157564344005,0.23333333333333334,0.625,1230.6,769.125,231.75,277.625,0.875
0,7,2,4,3900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,47,51884,27477,0.0660377358490566,0.0851063829787234,0.07516768175159973,0.0,0.08490566037735849,30,31,20263,14337,0.23333333333333334,0.12903225806451613,0.19246903222622513,0.0,0.3,1.75,557.1428571428571,975.0,0.0,0.0,2.25
0,6,0,5,3198,326,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,47,51884,27477,0.05660377358490566,0.10638297872340426,0.06163749903631177,0.011864468464533973,0.05660377358490566,30,31,20263,14337,0.2,0.16129032258064516,0.1578246064255046,0.02273836925437679,0.2,1.2,533.0,639.6,65.2,3.0,1.2
0,7,8,6,3596,7162,664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,47,51884,27477,0.0660377358490566,0.1276595744680851,0.06930845732788528,0.2606543654693016,0.14150943396226415,30,31,20263,14337,0.23333333333333334,0.1935483870967742,0.1774663179193604,0.4995466276068913,0.5,1.1666666666666667,513.7142857142857,599.3333333333334,1193.6666666666667,110.66666666666667,2.5
0,5,5,8,3416,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,47,51884,27477,0.04716981132075472,0.1702127659574468,0.06583917970858068,0.1817884048476908,0.09433962264150944,30,31,20263,14337,0.16666666666666666,0.25806451612903225,0.16858313181661155,0.3483992467043315,0.3333333333333333,0.625,683.2,427.0,624.375,0.0,1.25
1,8,0,4,10113,170,10590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,41,63199,36310,0.08163265306122448,0.0975609756097561,0.16001835472080256,0.00468190581107133,0.08163265306122448,50,16,36125,16434,0.16,0.25,0.2799446366782007,0.01034440793476938,0.16,2.0,1264.125,2528.25,42.5,2647.5,2.0
